year,month,precipitation(mm),snow_depth(cm),mean_temperature(°C),min_temperature(°C),max_temperature(°C)
2011,12,117.6,1.8387096774193548,1.1483870967741936,-0.7064516129032258,2.838709677419355
2012,1,58.699999999999996,12.064516129032258,-6.341935483870968,-9.119354838709677,-3.929032258064516
2012,2,43.199999999999996,29.482758620689655,-8.282758620689656,-12.203448275862069,-5.2620689655172415
2012,3,33.6,21.161290322580644,-0.35483870967741943,-4.122580645161291,3.2290322580645165
2012,4,51.4,0.4666666666666667,3.4866666666666664,-0.49333333333333335,7.696666666666667
2012,5,42.2,0.0,10.464516129032257,4.56206896551724,15.641379310344828
2012,6,82.2,0.0,12.566666666666666,7.17,17.58
2012,7,82.0,0.0,16.690322580645162,12.048387096774194,21.419354838709676
2012,8,55.9,0.0,14.5,9.825806451612904,19.73225806451613
2012,9,118.9,0.0,10.706666666666667,7.743333333333334,14.54
2012,10,100.6,0.3225806451612903,4.880645161290323,2.4741935483870967,7.441935483870967
2012,11,59.2,0.13333333333333333,2.6733333333333333,0.3866666666666667,4.53
2012,12,55.0,17.806451612903224,-7.951612903225806,-10.96774193548387,-5.551612903225807
2013,1,34.0,23.193548387096776,-6.422580645161291,-9.583870967741936,-3.5774193548387094
2013,2,19.8,39.392857142857146,-3.125,-5.742857142857143,-0.8785714285714287
2013,3,5.3999999999999995,40.12903225806452,-7.583870967741936,-14.438709677419356,-1.132258064516129
2013,4,33.4,16.433333333333334,1.9666666666666666,-2.8366666666666664,6.873333333333333
2013,5,18.1,0.0,12.941935483870967,7.212903225806452,18.44193548387097
2013,6,56.7,0.0,16.57,11.253333333333334,22.053333333333335
2013,7,55.5,0.0,16.374193548387098,10.806451612903226,21.738709677419354
2013,8,102.89999999999999,0.0,15.787096774193548,10.593548387096773,21.44193548387097
2013,9,23.4,0.0,10.82,6.52,15.696666666666665
2013,10,86.8,0.0,5.796774193548388,2.396774193548387,9.399999999999999
2013,11,64.4,0.13333333333333333,2.716666666666667,0.27666666666666667,4.9399999999999995
2013,12,61.5,2.5161290322580645,0.7258064516129032,-1.732258064516129,2.9322580645161294
2014,1,26.4,4.225806451612903,-8.77741935483871,-11.45483870967742,-5.803225806451613
2014,2,23.0,4.090909090909091,-0.3642857142857143,-1.6785714285714286,0.8214285714285714
2014,3,31.900000000000002,1.1612903225806452,1.138709677419355,-2.532258064516129,5.22258064516129
2014,4,23.3,0.0,4.833333333333333,-1.35,10.76
2014,5,40.8,0.06451612903225806,10.170967741935485,4.72258064516129,15.46774193548387
2014,6,79.0,0.0,12.676666666666668,8.13,17.566666666666666
2014,7,41.0,0.0,19.11935483870968,12.596774193548388,24.938709677419357
2014,8,129.6,0.0,16.25161290322581,11.993548387096775,21.40967741935484
2014,9,28.099999999999998,0.0,11.229999999999999,6.453333333333333,16.893333333333334
2014,10,27.8,0.0,5.538709677419354,3.032258064516129,8.406451612903227
2014,11,48.8,0.7666666666666667,1.86,0.41000000000000003,3.4200000000000004
2014,12,83.1,3.935483870967742,-1.7193548387096775,-4.206451612903226,0.3096774193548388
2015,1,81.3,13.193548387096774,-2.583870967741935,-4.948387096774193,-0.3612903225806451
2015,2,37.7,24.0,-0.6714285714285715,-2.9285714285714284,1.5214285714285716
2015,3,37.7,2.806451612903226,1.2000000000000002,-2.3,5.116129032258065
2015,4,42.400000000000006,0.0,4.48,0.61,8.903333333333334
2015,5,49.4,0.0,8.899999999999999,4.125806451612903,13.612903225806452
2015,6,87.6,0.0,12.426666666666668,7.923333333333333,16.986666666666668
2015,7,74.7,0.0,15.080645161290322,10.764516129032257,19.56451612903226
2015,8,45.8,0.0,15.8,9.112903225806452,22.138709677419353
2015,9,47.4,0.0,11.476666666666667,7.513333333333334,16.08
2015,10,15.2,0.0,4.196774193548387,-0.4290322580645161,9.187096774193549
2015,11,68.6,0.41379310344827586,3.606666666666667,1.4433333333333331,5.656666666666666
2015,12,92.2,0.12903225806451613,1.664516129032258,-1.0451612903225806,3.964516129032258
2016,1,47.5,8.32258064516129,-10.654838709677419,-14.161290322580646,-7.412903225806452
2016,2,59.8,9.586206896551724,-1.1689655172413793,-3.6724137931034484,0.7620689655172413
2016,3,8.2,9.516129032258064,-0.3096774193548388,-3.0387096774193547,2.929032258064516
